seed,controller,ticks,final_population,births,deaths,resources_consumed_count,total_energy_final,mean_population,mean_energy,action_entropy,time_to_extinction,time_to_extinction_censored,time_to_first_birth,max_generation,founders_reproducing_count,survived,any_birth,invalid_action_rate,run_dir,source_csv
95,random,1000.0,0.0,0.0,10.0,6.0,0.0,0.654,43.17630385487528,2.3193830508052704,106.0,106.0,,0.0,0.0,0.0,0.0,0.0,/home/sun/dev/emergence_lab/experiments/results/ablation_c0r_100x1000/seed_95/random_seed95_20260815T190042Z,/home/sun/dev/emergence_lab/experiments/results/ablation_c0r_100x1000/seed_95/metrics.csv
95,random_r,1000.0,0.0,0.0,10.0,6.0,0.0,0.654,43.17630385487528,2.3193830508052704,106.0,106.0,,0.0,0.0,0.0,0.0,0.0,/home/sun/dev/emergence_lab/experiments/results/ablation_c0r_100x1000/seed_95/random_r_seed95_20260815T190042Z,/home/sun/dev/emergence_lab/experiments/results/ablation_c0r_100x1000/seed_95/metrics.csv
95,reactive_r,1000.0,6.0,26.0,30.0,375.0,392.0,6.522,75.9830466061716,2.3159594176082203,,1000.0,4.0,7.0,4.0,1.0,1.0,0.0,/home/sun/dev/emergence_lab/experiments/results/ablation_c0r_100x1000/seed_95/reactive_r_seed95_20260815T190043Z,/home/sun/dev/emergence_lab/experiments/results/ablation_c0r_100x1000/seed_95/metrics.csv
96,random,1000.0,0.0,0.0,10.0,11.0,0.0,0.743,43.4538387345679,2.320730134404572,145.0,145.0,,0.0,0.0,0.0,0.0,0.0,/home/sun/dev/emergence_lab/experiments/results/ablation_c0r_100x1000/seed_96/random_seed96_20260815T190043Z,/home/sun/dev/emergence_lab/experiments/results/ablation_c0r_100x1000/seed_96/metrics.csv
96,random_r,1000.0,0.0,0.0,10.0,11.0,0.0,0.743,43.4538387345679,2.320730134404572,145.0,145.0,,0.0,0.0,0.0,0.0,0.0,/home/sun/dev/emergence_lab/experiments/results/ablation_c0r_100x1000/seed_96/random_r_seed96_20260815T190043Z,/home/sun/dev/emergence_lab/experiments/results/ablation_c0r_100x1000/seed_96/metrics.csv
96,reactive_r,1000.0,13.0,53.0,50.0,667.0,675.0,11.22,69.74543942168943,2.3151636767908026,,1000.0,10.0,7.0,3.0,1.0,1.0,0.0,/home/sun/dev/emergence_lab/experiments/results/ablation_c0r_100x1000/seed_96/reactive_r_seed96_20260815T190043Z,/home/sun/dev/emergence_lab/experiments/results/ablation_c0r_100x1000/seed_96/metrics.csv
97,random,1000.0,0.0,0.0,10.0,9.0,0.0,0.701,47.040277777777774,2.3199650366863613,91.0,91.0,,0.0,0.0,0.0,0.0,0.0,/home/sun/dev/emergence_lab/experiments/results/ablation_c0r_100x1000/seed_97/random_seed97_20260815T190044Z,/home/sun/dev/emergence_lab/experiments/results/ablation_c0r_100x1000/seed_97/metrics.csv
97,random_r,1000.0,0.0,0.0,10.0,9.0,0.0,0.701,47.040277777777774,2.3199650366863613,91.0,91.0,,0.0,0.0,0.0,0.0,0.0,/home/sun/dev/emergence_lab/experiments/results/ablation_c0r_100x1000/seed_97/random_r_seed97_20260815T190044Z,/home/sun/dev/emergence_lab/experiments/results/ablation_c0r_100x1000/seed_97/metrics.csv
97,reactive_r,1000.0,10.0,45.0,45.0,659.0,837.0,10.97,74.18040450382951,2.315188229754478,,1000.0,1.0,5.0,6.0,1.0,1.0,0.0,/home/sun/dev/emergence_lab/experiments/results/ablation_c0r_100x1000/seed_97/reactive_r_seed97_20260815T190044Z,/home/sun/dev/emergence_lab/experiments/results/ablation_c0r_100x1000/seed_97/metrics.csv
98,random,1000.0,0.0,0.0,10.0,13.0,0.0,0.767,76.20335648148148,2.3208654940897233,217.0,217.0,,0.0,0.0,0.0,0.0,0.0,/home/sun/dev/emergence_lab/experiments/results/ablation_c0r_100x1000/seed_98/random_seed98_20260815T190045Z,/home/sun/dev/emergence_lab/experiments/results/ablation_c0r_100x1000/seed_98/metrics.csv
98,random_r,1000.0,0.0,0.0,10.0,13.0,0.0,0.767,76.20335648148148,2.3208654940897233,217.0,217.0,,0.0,0.0,0.0,0.0,0.0,/home/sun/dev/emergence_lab/experiments/results/ablation_c0r_100x1000/seed_98/random_r_seed98_20260815T190045Z,/home/sun/dev/emergence_lab/experiments/results/ablation_c0r_100x1000/seed_98/metrics.csv
98,reactive_r,1000.0,11.0,60.0,59.0,692.0,828.0,11.617,69.96060149988901,2.314275544571235,,1000.0,2.0,11.0,6.0,1.0,1.0,0.0,/home/sun/dev/emergence_lab/experiments/results/ablation_c0r_100x1000/seed_98/reactive_r_seed98_20260815T190045Z,/home/sun/dev/emergence_lab/experiments/results/ablation_c0r_100x1000/seed_98/metrics.csv
99,random,1000.0,0.0,0.0,10.0,2.0,0.0,0.578,43.61948356807511,2.3114634403748475,72.0,72.0,,0.0,0.0,0.0,0.0,0.0,/home/sun/dev/emergence_lab/experiments/results/ablation_c0r_100x1000/seed_99/random_seed99_20260815T190045Z,/home/sun/dev/emergence_lab/experiments/results/ablation_c0r_100x1000/seed_99/metrics.csv
99,random_r,1000.0,0.0,0.0,10.0,2.0,0.0,0.578,43.61948356807511,2.3114634403748475,72.0,72.0,,0.0,0.0,0.0,0.0,0.0,/home/sun/dev/emergence_lab/experiments/results/ablation_c0r_100x1000/seed_99/random_r_seed99_20260815T190045Z,/home/sun/dev/emergence_lab/experiments/results/ablation_c0r_100x1000/seed_99/metrics.csv
99,reactive_r,1000.0,11.0,41.0,40.0,531.0,778.0,8.929,73.31021475468977,2.3153082098191886,,1000.0,9.0,13.0,3.0,1.0,1.0,0.0,/home/sun/dev/emergence_lab/experiments/results/ablation_c0r_100x1000/seed_99/reactive_r_seed99_20260815T190045Z,/home/sun/dev/emergence_lab/experiments/results/ablation_c0r_100x1000/seed_99/metrics.csv
100,random,1000.0,0.0,0.0,10.0,8.0,0.0,0.693,44.48279914529914,2.3168671476612492,105.0,105.0,,0.0,0.0,0.0,0.0,0.0,/home/sun/dev/emergence_lab/experiments/results/ablation_c0r_100x1000/seed_100/random_seed100_20260815T190046Z,/home/sun/dev/emergence_lab/experiments/results/ablation_c0r_100x1000/seed_100/metrics.csv
100,random_r,1000.0,0.0,0.0,10.0,8.0,0.0,0.693,44.48279914529914,2.3168671476612492,105.0,105.0,,0.0,0.0,0.0,0.0,0.0,/home/sun/dev/emergence_lab/experiments/results/ablation_c0r_100x1000/seed_100/random_r_seed100_20260815T190046Z,/home/sun/dev/emergence_lab/experiments/results/ablation_c0r_100x1000/seed_100/metrics.csv
100,reactive_r,1000.0,15.0,59.0,54.0,638.0,1003.0,10.635,75.00661453130202,2.31753569942338,,1000.0,2.0,10.0,4.0,1.0,1.0,0.0,/home/sun/dev/emergence_lab/experiments/results/ablation_c0r_100x1000/seed_100/reactive_r_seed100_20260815T190046Z,/home/sun/dev/emergence_lab/experiments/results/ablation_c0r_100x1000/seed_100/metrics.csv
