seed,controller,ticks,final_population,births,deaths,resources_consumed_count,total_energy_final,mean_population,mean_energy,action_entropy,time_to_extinction,time_to_extinction_censored,time_to_first_birth,max_generation,founders_reproducing_count,survived,any_birth,invalid_action_rate,run_dir,source_csv
12,random,200.0,0.0,0.0,10.0,6.0,0.0,3.22,44.46779715762273,2.3206304018766013,87.0,87.0,,0.0,0.0,0.0,0.0,0.0,/home/sun/dev/emergence_lab/experiments/results/c5a_qwen38_27b_20x200/seed_12/random_seed12_20260915T233633Z,/home/sun/dev/emergence_lab/experiments/results/c5a_qwen38_27b_20x200/seed_12/metrics.csv
12,reactive,200.0,4.0,0.0,6.0,88.0,1155.0,6.775,173.5545634920635,2.3148147113733013,,200.0,,0.0,0.0,1.0,0.0,0.0,/home/sun/dev/emergence_lab/experiments/results/c5a_qwen38_27b_20x200/seed_12/reactive_seed12_20260915T233633Z,/home/sun/dev/emergence_lab/experiments/results/c5a_qwen38_27b_20x200/seed_12/metrics.csv
13,llm_evolution,200.0,5.0,4.0,9.0,67.0,382.0,8.495,62.93219715007215,1.9279737738059914,,200.0,17.0,1.0,3.0,1.0,1.0,0.0,/home/sun/dev/emergence_lab/experiments/results/c5a_qwen38_27b_20x200/seed_13/llm_evolution_seed13_20260916T000818Z,/home/sun/dev/emergence_lab/experiments/results/c5a_qwen38_27b_20x200/seed_13/metrics.csv
13,random,200.0,0.0,0.0,10.0,8.0,0.0,3.4,44.297885154061625,2.3210367120251116,86.0,86.0,,0.0,0.0,0.0,0.0,0.0,/home/sun/dev/emergence_lab/experiments/results/c5a_qwen38_27b_20x200/seed_13/random_seed13_20260916T000818Z,/home/sun/dev/emergence_lab/experiments/results/c5a_qwen38_27b_20x200/seed_13/metrics.csv
13,reactive,200.0,5.0,0.0,5.0,72.0,343.0,7.665,93.30862698412699,2.312761890514463,,200.0,,0.0,0.0,1.0,0.0,0.0,/home/sun/dev/emergence_lab/experiments/results/c5a_qwen38_27b_20x200/seed_13/reactive_seed13_20260916T000818Z,/home/sun/dev/emergence_lab/experiments/results/c5a_qwen38_27b_20x200/seed_13/metrics.csv
14,llm_evolution,200.0,5.0,6.0,11.0,79.0,451.0,8.675,71.82672667610169,1.6975074169151017,,200.0,4.0,1.0,5.0,1.0,1.0,0.0,/home/sun/dev/emergence_lab/experiments/results/c5a_qwen38_27b_20x200/seed_14/llm_evolution_seed14_20260916T004607Z,/home/sun/dev/emergence_lab/experiments/results/c5a_qwen38_27b_20x200/seed_14/metrics.csv
14,random,200.0,0.0,0.0,10.0,3.0,0.0,3.01,43.964999999999996,2.3172576378211796,91.0,91.0,,0.0,0.0,0.0,0.0,0.0,/home/sun/dev/emergence_lab/experiments/results/c5a_qwen38_27b_20x200/seed_14/random_seed14_20260916T004606Z,/home/sun/dev/emergence_lab/experiments/results/c5a_qwen38_27b_20x200/seed_14/metrics.csv
14,reactive,200.0,6.0,0.0,4.0,86.0,683.0,8.0,108.41273015873016,2.3181833130767275,,200.0,,0.0,0.0,1.0,0.0,0.0,/home/sun/dev/emergence_lab/experiments/results/c5a_qwen38_27b_20x200/seed_14/reactive_seed14_20260916T004606Z,/home/sun/dev/emergence_lab/experiments/results/c5a_qwen38_27b_20x200/seed_14/metrics.csv
15,llm_evolution,200.0,2.0,1.0,9.0,32.0,76.0,5.74,65.03403968253969,1.7857417754659477,,200.0,102.0,1.0,1.0,1.0,1.0,0.0,/home/sun/dev/emergence_lab/experiments/results/c5a_qwen38_27b_20x200/seed_15/llm_evolution_seed15_20260916T012443Z,/home/sun/dev/emergence_lab/experiments/results/c5a_qwen38_27b_20x200/seed_15/metrics.csv
15,random,200.0,0.0,0.0,10.0,8.0,0.0,3.465,44.41567028985507,2.3186278020373003,93.0,93.0,,0.0,0.0,0.0,0.0,0.0,/home/sun/dev/emergence_lab/experiments/results/c5a_qwen38_27b_20x200/seed_15/random_seed15_20260916T012443Z,/home/sun/dev/emergence_lab/experiments/results/c5a_qwen38_27b_20x200/seed_15/metrics.csv
