seed,controller,ticks,final_population,births,deaths,resources_consumed_count,total_energy_final,mean_population,mean_energy,action_entropy,time_to_extinction,time_to_extinction_censored,time_to_first_birth,max_generation,founders_reproducing_count,survived,any_birth,invalid_action_rate,run_dir,source_csv
35,reactive_r,10000.0,0.0,43.0,53.0,639.0,0.0,1.1088,73.42738240048881,2.3164928168841703,2153.0,2153.0,19.0,8.0,3.0,0.0,1.0,0.0,experiments/results/persist_c2_c1r_100x10000/seed_35/reactive_r_seed35_20260815T182741Z,experiments/results/persist_c2_c1r_100x10000/seed_35/metrics.csv
36,evolutionary,10000.0,0.0,0.0,10.0,21.0,0.0,0.0957,36.82958388963062,1.92181950696626,215.0,215.0,,0.0,0.0,0.0,0.0,0.0,experiments/results/persist_c2_c1r_100x10000/seed_36/evolutionary_seed36_20260815T182749Z,experiments/results/persist_c2_c1r_100x10000/seed_36/metrics.csv
36,reactive_r,10000.0,16.0,486.0,480.0,6983.0,974.0,11.5609,73.45214285605734,2.3149288808778357,,10000.0,3.0,61.0,5.0,1.0,1.0,0.0,experiments/results/persist_c2_c1r_100x10000/seed_36/reactive_r_seed36_20260815T182742Z,experiments/results/persist_c2_c1r_100x10000/seed_36/metrics.csv
37,evolutionary,10000.0,0.0,0.0,10.0,1.0,0.0,0.0805,40.49837398373984,1.6153355338195394,124.0,124.0,,0.0,0.0,0.0,0.0,0.0,experiments/results/persist_c2_c1r_100x10000/seed_37/evolutionary_seed37_20260815T182756Z,experiments/results/persist_c2_c1r_100x10000/seed_37/metrics.csv
37,reactive_r,10000.0,0.0,237.0,247.0,3708.0,0.0,6.1746,71.61891169568176,2.316203326784456,8899.0,8899.0,3.0,40.0,4.0,0.0,1.0,0.0,experiments/results/persist_c2_c1r_100x10000/seed_37/reactive_r_seed37_20260815T182752Z,experiments/results/persist_c2_c1r_100x10000/seed_37/metrics.csv
38,evolutionary,10000.0,0.0,0.0,10.0,0.0,0.0,0.0765,42.67239057239057,1.295783360968567,100.0,100.0,,0.0,0.0,0.0,0.0,0.0,experiments/results/persist_c2_c1r_100x10000/seed_38/evolutionary_seed38_20260815T182804Z,experiments/results/persist_c2_c1r_100x10000/seed_38/metrics.csv
38,reactive_r,10000.0,8.0,593.0,595.0,6927.0,538.0,11.5427,71.95406670701847,2.3166664771429066,,10000.0,34.0,60.0,4.0,1.0,1.0,0.0,experiments/results/persist_c2_c1r_100x10000/seed_38/reactive_r_seed38_20260815T182757Z,experiments/results/persist_c2_c1r_100x10000/seed_38/metrics.csv
39,evolutionary,10000.0,0.0,0.0,10.0,15.0,0.0,0.0838,46.03531746031746,2.259858269246323,125.0,125.0,,0.0,0.0,0.0,0.0,0.0,experiments/results/persist_c2_c1r_100x10000/seed_39/evolutionary_seed39_20260815T182810Z,experiments/results/persist_c2_c1r_100x10000/seed_39/metrics.csv
39,reactive_r,10000.0,0.0,216.0,226.0,3285.0,0.0,5.4702,73.89322845296036,2.3157279590276056,9457.0,9457.0,19.0,51.0,3.0,0.0,1.0,0.0,experiments/results/persist_c2_c1r_100x10000/seed_39/reactive_r_seed39_20260815T182807Z,experiments/results/persist_c2_c1r_100x10000/seed_39/metrics.csv
40,evolutionary,10000.0,0.0,3.0,13.0,112.0,0.0,0.2405,43.21037609987962,1.732676122685561,1280.0,1280.0,17.0,1.0,2.0,0.0,1.0,0.0,experiments/results/persist_c2_c1r_100x10000/seed_40/evolutionary_seed40_20260815T182815Z,experiments/results/persist_c2_c1r_100x10000/seed_40/metrics.csv
40,reactive_r,10000.0,8.0,271.0,273.0,3906.0,655.0,6.4588,73.39939386696636,2.31516667312737,,10000.0,3.0,41.0,4.0,1.0,1.0,0.0,experiments/results/persist_c2_c1r_100x10000/seed_40/reactive_r_seed40_20260815T182811Z,experiments/results/persist_c2_c1r_100x10000/seed_40/metrics.csv
41,evolutionary,10000.0,0.0,0.0,10.0,8.0,0.0,0.0827,43.15884761904762,1.8790174046848171,126.0,126.0,,0.0,0.0,0.0,0.0,0.0,experiments/results/persist_c2_c1r_100x10000/seed_41/evolutionary_seed41_20260815T182821Z,experiments/results/persist_c2_c1r_100x10000/seed_41/metrics.csv
